algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,heapificacoes,profundidade_recursao,particoes
quick_sort,medio,4,10,2.3300002794712785e-05,0.0,6,11,,4,3.0
quick_sort,medio,4,11,2.2300053387880325e-05,0.0,6,11,,4,3.0
quick_sort,medio,4,12,2.569996286183596e-05,0.0,6,10,,4,3.0
quick_sort,medio,4,13,1.6000005416572094e-05,0.0,6,9,,4,3.0
quick_sort,medio,4,14,1.4299992471933363e-05,0.0,6,9,,4,3.0
quick_sort,medio,4,15,1.8700025975704197e-05,0.0,4,5,,3,2.0
quick_sort,medio,16,1,5.730002885684371e-05,0.0,56,34,,8,10.0
quick_sort,medio,16,2,2.929999027401209e-05,0.0,46,44,,6,11.0
quick_sort,medio,16,3,2.989999484270811e-05,0.0,53,48,,6,10.0
quick_sort,medio,16,4,4.079996142536402e-05,0.0,44,43,,6,10.0
quick_sort,medio,16,5,3.860000288113952e-05,0.0,43,44,,6,10.0
quick_sort,medio,16,6,4.330003866925836e-05,0.0,44,40,,6,11.0
quick_sort,medio,16,7,2.840004162862897e-05,0.0,50,43,,7,11.0
quick_sort,medio,16,8,3.779999678954482e-05,0.0,54,48,,7,9.0
quick_sort,medio,16,9,4.760001320391893e-05,0.0,49,47,,6,10.0
quick_sort,medio,16,10,5.189998773857951e-05,0.0,50,44,,7,10.0
quick_sort,medio,16,11,5.639996379613876e-05,0.0,54,54,,7,11.0
quick_sort,medio,16,12,5.5100012104958296e-05,0.0,41,37,,5,10.0
quick_sort,medio,16,13,2.8499984182417396e-05,0.0,57,46,,8,9.0
quick_sort,medio,16,14,4.2899977415800095e-05,0.0,52,56,,7,9.0
quick_sort,medio,16,15,0.0001024999655783,0.0,48,51,,6,11.0
quick_sort,medio,64,1,0.0001298999995924,0.0,354,195,,10,39.0
quick_sort,medio,64,2,0.0001410999684594,0.0,330,235,,10,41.0
quick_sort,medio,64,3,0.0001410999684594,0.0,354,216,,11,43.0
quick_sort,medio,64,4,0.0001025000237859,0.0,327,278,,13,44.0
quick_sort,medio,64,5,0.0001971999881789,0.0,409,254,,16,45.0
quick_sort,medio,64,6,0.0001566999708302,0.0,365,285,,12,41.0
quick_sort,medio,64,7,0.0001423000358045,0.0,334,260,,11,41.0
quick_sort,medio,64,8,0.0001729999785311,0.0,339,269,,11,44.0
quick_sort,medio,64,9,0.0001581999822519,0.0,389,270,,11,44.0
quick_sort,medio,64,10,0.0002418999793007,0.0,430,314,,14,41.0
quick_sort,medio,64,11,0.0001760000013746,0.0,390,314,,12,44.0
quick_sort,medio,64,12,0.0001894999877549,0.0,310,284,,10,42.0
quick_sort,medio,64,13,0.000147900020238,0.0,321,228,,11,41.0
quick_sort,medio,64,14,0.0001515999902039,0.0,340,241,,11,43.0
quick_sort,medio,64,15,0.0001130000455304,0.0,376,283,,12,40.0
quick_sort,medio,256,1,0.0007867999956943,0.0,2082,1395,,17,170.0
quick_sort,medio,256,2,0.0005475999787449,0.0,2145,1485,,17,169.0
quick_sort,medio,256,3,0.0007541999802924,0.0,2034,1503,,16,166.0
quick_sort,medio,256,4,0.0007396999862976,0.0,2001,1376,,17,167.0
quick_sort,medio,256,5,0.0005106999888084,0.0,2075,1260,,17,169.0
quick_sort,medio,256,6,0.0007643999997526,0.0,2237,1452,,16,167.0
quick_sort,medio,256,7,0.0008307000389322,0.0,1974,1377,,14,171.0
quick_sort,medio,256,8,0.0006932000396773,0.0,1814,1252,,14,175.0
quick_sort,medio,256,9,0.0006958000012673,0.0,2049,1210,,16,171.0
quick_sort,medio,256,10,0.0007608999731019,0.0,2310,1391,,20,168.0
quick_sort,medio,256,11,0.0007080000359565,0.0,2020,1213,,15,168.0
quick_sort,medio,256,12,0.0006377000245265,0.0,1998,1305,,17,169.0
quick_sort,medio,256,13,0.00089740002295,0.0,2019,1453,,16,170.0
quick_sort,medio,256,14,0.0010415000142529,0.0,2254,1593,,16,164.0
quick_sort,medio,256,15,0.0005997000262141,0.0,2278,1615,,19,169.0
quick_sort,medio,1024,1,0.0044524000259116,0.0,12701,7767,,24,694.0
quick_sort,medio,1024,2,0.0040332999778911,0.015625,10940,7329,,24,691.0
quick_sort,medio,1024,3,0.0056841999758034,0.0,12148,6280,,26,684.0
quick_sort,medio,1024,4,0.0038684000028297,0.0,10816,6951,,21,683.0
quick_sort,medio,1024,5,0.0036737999762408,0.0,10833,6972,,23,684.0
quick_sort,medio,1024,6,0.0039216000004671,0.0,10865,6309,,22,671.0
quick_sort,medio,1024,7,0.003504000022076,0.0,10547,6111,,20,680.0
quick_sort,medio,1024,8,0.0038131999899633,0.0,11372,7077,,21,685.0
quick_sort,medio,1024,9,0.0029226999613456,0.0,11159,7028,,23,677.0
quick_sort,medio,1024,10,0.003680300025735,0.0,11683,7403,,25,681.0
quick_sort,medio,1024,11,0.003879899973981,0.0,10907,7279,,21,677.0
quick_sort,medio,1024,12,0.0039415000355802,0.0,11401,6638,,21,676.0
quick_sort,medio,1024,13,0.004405699961353,0.015625,11004,6016,,20,677.0
quick_sort,medio,1024,14,0.0039548000204376,0.0,10704,6714,,21,675.0
quick_sort,medio,1024,15,0.004634500015527,0.0,10612,6366,,20,672.0
quick_sort,medio,4096,1,0.0194736000266857,0.015625,55434,33652,,26,2729.0
quick_sort,medio,4096,2,0.0218514999723993,0.015625,59152,30680,,30,2730.0
quick_sort,medio,4096,3,0.0226759000215679,0.015625,53715,33744,,26,2725.0
quick_sort,medio,4096,4,0.0296192999812774,0.015625,59475,37254,,28,2732.0
quick_sort,medio,4096,5,0.0229980000294744,0.03125,54874,29462,,26,2717.0
quick_sort,medio,4096,6,0.0169948000111617,0.015625,57373,35863,,28,2736.0
quick_sort,medio,4096,7,0.017668800021056,0.015625,56098,32398,,28,2712.0
quick_sort,medio,4096,8,0.0202891000080853,0.015625,55454,33749,,27,2726.0
quick_sort,medio,4096,9,0.019566599978134,0.0,51519,31644,,25,2743.0
quick_sort,medio,4096,10,0.0220417000236921,0.015625,60671,35650,,29,2736.0
quick_sort,medio,4096,11,0.0204502000124193,0.03125,53582,32531,,25,2714.0
quick_sort,medio,4096,12,0.0204244999913498,0.015625,61954,32931,,31,2735.0
quick_sort,medio,4096,13,0.0198992000077851,0.03125,52956,31979,,28,2721.0
quick_sort,medio,4096,14,0.0195740000344812,0.015625,58627,30686,,27,2718.0
quick_sort,medio,4096,15,0.015206899959594,0.015625,54169,34455,,26,2716.0
quick_sort,medio,16384,1,0.0893736000289209,0.09375,278494,143381,,32,10849.0
quick_sort,medio,16384,2,0.0905620999983511,0.078125,273172,166367,,30,10946.0
quick_sort,medio,16384,3,0.1033588999998755,0.109375,270996,144952,,35,10886.0
quick_sort,medio,16384,4,0.1112086999928578,0.125,282716,159622,,37,10894.0
quick_sort,medio,16384,5,0.1039211999741382,0.09375,281615,174028,,37,10932.0
quick_sort,medio,16384,6,0.0855335000087507,0.09375,270661,160923,,32,10933.0
quick_sort,medio,16384,7,0.090197600016836,0.09375,268547,169423,,32,10919.0
quick_sort,medio,16384,8,0.0809969999827444,0.09375,266363,159593,,36,10946.0
quick_sort,medio,16384,9,0.0970970999915152,0.09375,270312,157504,,34,10943.0
quick_sort,medio,16384,10,0.088729000010062,0.09375,256859,142338,,32,10911.0
quick_sort,medio,16384,11,0.0981664999853819,0.09375,280431,169279,,38,10949.0
quick_sort,medio,16384,12,0.1106294000055641,0.078125,276994,152820,,33,10921.0
quick_sort,medio,16384,13,0.0934088000212796,0.09375,265185,150091,,31,10927.0
quick_sort,medio,16384,14,0.0982241999590769,0.09375,270745,161121,,33,10904.0
quick_sort,medio,16384,15,0.0902991000330075,0.09375,258560,149746,,32,10986.0
quick_sort,medio,65536,1,0.3926117999944836,0.375,1335317,785049,,40,43633.0
quick_sort,medio,65536,2,0.3103337999782525,0.296875,1277985,777660,,37,43679.0
quick_sort,medio,65536,3,0.2694286000332795,0.25,1209243,691721,,35,43679.0
quick_sort,medio,65536,4,0.3122247999999672,0.296875,1241181,694721,,37,43712.0
quick_sort,medio,65536,5,0.3218146999715827,0.3125,1219495,737458,,39,43662.0
quick_sort,medio,65536,6,0.3826852000202052,0.390625,1247259,665448,,37,43744.0
quick_sort,medio,65536,7,0.4301887999754399,0.40625,1285445,774312,,39,43637.0
quick_sort,medio,65536,8,0.4079626999446191,0.375,1340875,718843,,44,43704.0
quick_sort,medio,65536,9,0.3271718000178225,0.328125,1220148,673615,,38,43710.0
quick_sort,medio,65536,10,0.3597633000463247,0.359375,1211168,686717,,37,43640.0
quick_sort,medio,65536,11,0.3061774999951012,0.3125,1300936,702683,,43,43721.0
quick_sort,medio,65536,12,0.2826570999459363,0.28125,1244976,708102,,38,43678.0
quick_sort,medio,65536,13,0.3398830999503843,0.328125,1230734,714421,,37,43679.0
quick_sort,medio,65536,14,0.3176105000311509,0.3125,1295521,714259,,40,43721.0
quick_sort,medio,65536,15,0.3082101000472903,0.3125,1251575,722082,,39,43685.0
quick_sort,medio,262144,1,1.2094266000203788,1.21875,5842531,3366714,,47,174787.0
quick_sort,medio,262144,2,1.2814879000070505,1.265625,5882860,3587662,,45,174962.0
quick_sort,medio,262144,3,1.81505090004066,1.78125,5493184,3075421,,42,174765.0
quick_sort,medio,262144,4,2.460816800012253,2.4375,5586140,3177577,,42,174805.0
quick_sort,medio,262144,5,1.94864559994312,1.859375,5669711,3126476,,42,174707.0
quick_sort,medio,262144,6,2.1222578000160865,2.03125,5544742,3191030,,42,174762.0
quick_sort,medio,262144,7,2.391698000021279,2.34375,5951002,3087993,,44,174733.0
quick_sort,medio,262144,8,1.7042787999962457,1.6875,5534520,3133433,,44,174679.0
quick_sort,medio,262144,9,1.3102585999877192,1.3125,5600934,3063904,,42,174747.0
quick_sort,medio,262144,10,1.4107415999751538,1.390625,5691778,3288084,,45,174829.0
quick_sort,medio,262144,11,1.647627600003034,1.625,5981454,3605414,,46,174567.0
quick_sort,medio,262144,12,1.4170457000145689,1.375,5634758,3332466,,44,174890.0
quick_sort,medio,262144,13,1.3102301000035368,1.296875,5645146,3111940,,45,174789.0
quick_sort,medio,262144,14,1.1196936999913305,1.125,5624017,3116637,,42,174752.0
quick_sort,medio,262144,15,1.2389008000027388,1.21875,5558880,3055802,,42,174764.0
quick_sort,medio,1048576,1,6.4090659999637865,6.25,26220529,14814177,,50,698687.0
quick_sort,medio,1048576,2,6.62619400001131,6.46875,25402061,14239520,,50,698639.0
quick_sort,medio,1048576,3,5.494656800001394,5.390625,27014057,15020992,,50,698686.0
quick_sort,medio,1048576,4,5.301078799995594,5.265625,25503062,14541782,,47,698710.0
quick_sort,medio,1048576,5,5.190683999971952,5.109375,27248348,12963417,,54,699086.0
quick_sort,medio,1048576,6,6.981765300035477,6.921875,26358573,15031166,,53,698840.0
quick_sort,medio,1048576,7,7.758689300040714,7.671875,24887289,13899701,,49,699044.0
quick_sort,medio,1048576,8,6.9035967999952845,6.796875,26243259,14842574,,49,699038.0
quick_sort,medio,1048576,9,5.401265100052115,5.390625,26050347,14051388,,51,699146.0
quick_sort,medio,1048576,10,5.395826400024816,5.34375,26261087,13945454,,51,698967.0
quick_sort,medio,1048576,11,6.866211300017312,6.6875,26541739,14908641,,53,698842.0
quick_sort,medio,1048576,12,5.450530599977356,5.421875,25489914,13927095,,47,699273.0
quick_sort,medio,1048576,13,5.982096099993214,5.875,25520242,13849003,,50,699272.0
quick_sort,medio,1048576,14,6.124828699976206,6.015625,26162353,14374756,,51,699379.0
quick_sort,medio,1048576,15,5.868788100022357,5.796875,27141297,14556253,,52,699110.0
selection_sort,melhor,1,1,0.0101723999832756,0.015625,0,0,,0,
selection_sort,melhor,1,2,9.90001717582345e-06,0.0,0,0,,0,
selection_sort,melhor,1,3,3.699969965964556e-06,0.0,0,0,,0,
selection_sort,melhor,1,4,2.700020559132099e-06,0.0,0,0,,0,
selection_sort,melhor,1,5,2.900022082030773e-06,0.0,0,0,,0,
selection_sort,melhor,1,6,4.100031219422817e-06,0.0,0,0,,0,
selection_sort,melhor,1,7,3.100023604929447e-06,0.0,0,0,,0,
selection_sort,melhor,1,8,3.00002284348011e-06,0.0,0,0,,0,
selection_sort,melhor,1,9,3.0999653972685337e-06,0.0,0,0,,0,
selection_sort,melhor,1,10,4.200031980872154e-06,0.0,0,0,,0,
selection_sort,melhor,1,11,2.900022082030773e-06,0.0,0,0,,0,
selection_sort,melhor,1,12,2.7999631129205227e-06,0.0,0,0,,0,
selection_sort,melhor,1,13,2.2999593056738377e-06,0.0,0,0,,0,
selection_sort,melhor,1,14,2.800021320581436e-06,0.0,0,0,,0,
selection_sort,melhor,1,15,1.0299962013959885e-05,0.0,0,0,,0,
selection_sort,melhor,10,1,3.91000066883862e-05,0.0,45,0,,0,
selection_sort,melhor,10,2,9.299954399466516e-06,0.0,45,0,,0,
selection_sort,melhor,10,3,6.799993570894003e-06,0.0,45,0,,0,
selection_sort,melhor,10,4,5.999987479299307e-06,0.0,45,0,,0,
selection_sort,melhor,10,5,7.099995855242014e-06,0.0,45,0,,0,
selection_sort,melhor,10,6,5.800044164061546e-06,0.0,45,0,,0,
selection_sort,melhor,10,7,6.399990525096655e-06,0.0,45,0,,0,
selection_sort,melhor,10,8,8.100003469735384e-06,0.0,45,0,,0,
selection_sort,melhor,10,9,7.199996616691351e-06,0.0,45,0,,0,
selection_sort,melhor,10,10,1.6900012269616127e-05,0.0,45,0,,0,
selection_sort,melhor,10,11,6.400048732757568e-06,0.0,45,0,,0,
selection_sort,melhor,10,12,6.399990525096655e-06,0.0,45,0,,0,
selection_sort,melhor,10,13,6.399990525096655e-06,0.0,45,0,,0,
selection_sort,melhor,10,14,1.9599974621087316e-05,0.0,45,0,,0,
selection_sort,melhor,10,15,6.799993570894003e-06,0.0,45,0,,0,
selection_sort,melhor,50,1,0.0001083000097423,0.0,1225,0,,0,
selection_sort,melhor,50,2,0.0001265999744646,0.0,1225,0,,0,
selection_sort,melhor,50,3,0.0001152000040747,0.0,1225,0,,0,
selection_sort,melhor,50,4,6.500002928078175e-05,0.0,1225,0,,0,
selection_sort,melhor,50,5,0.0001448999973945,0.0,1225,0,,0,
selection_sort,melhor,50,6,0.0001078999484889,0.0,1225,0,,0,
selection_sort,melhor,50,7,0.0001084999530576,0.0,1225,0,,0,
selection_sort,melhor,50,8,0.0001075000036507,0.0,1225,0,,0,
selection_sort,melhor,50,9,0.0001283000456169,0.0,1225,0,,0,
selection_sort,melhor,50,10,6.400002166628838e-05,0.0,1225,0,,0,
selection_sort,melhor,50,11,0.0002774999593384,0.0,1225,0,,0,
selection_sort,melhor,50,12,7.139996159821749e-05,0.0,1225,0,,0,
selection_sort,melhor,50,13,0.0001517999917268,0.0,1225,0,,0,
selection_sort,melhor,50,14,8.130003698170185e-05,0.0,1225,0,,0,
selection_sort,melhor,50,15,0.0001147000002674,0.0,1225,0,,0,
selection_sort,melhor,100,1,0.0004193999920971,0.0,4950,0,,0,
selection_sort,melhor,100,2,0.0002756000030785,0.0,4950,0,,0,
selection_sort,melhor,100,3,0.0004035999882034,0.0,4950,0,,0,
selection_sort,melhor,100,4,0.0007781999884173,0.0,4950,0,,0,
selection_sort,melhor,100,5,0.0003971999976783,0.0,4950,0,,0,
selection_sort,melhor,100,6,0.000828200019896,0.0,4950,0,,0,
selection_sort,melhor,100,7,0.0003925999626517,0.0,4950,0,,0,
selection_sort,melhor,100,8,0.0003984999493695,0.0,4950,0,,0,
selection_sort,melhor,100,9,0.0006849000346846,0.0,4950,0,,0,
selection_sort,melhor,100,10,0.0004553000326268,0.0,4950,0,,0,
selection_sort,melhor,100,11,0.0002496000379323,0.0,4950,0,,0,
selection_sort,melhor,100,12,0.0004456999595277,0.0,4950,0,,0,
selection_sort,melhor,100,13,0.0003910000086762,0.0,4950,0,,0,
selection_sort,melhor,100,14,0.0002543000155128,0.0,4950,0,,0,
selection_sort,melhor,100,15,0.0004278999986127,0.0,4950,0,,0,
selection_sort,melhor,500,1,0.0114127999986521,0.0,124750,0,,0,
selection_sort,melhor,500,2,0.011349800042808,0.015625,124750,0,,0,
selection_sort,melhor,500,3,0.0113708999706432,0.0,124750,0,,0,
selection_sort,melhor,500,4,0.010965000023134,0.015625,124750,0,,0,
selection_sort,melhor,500,5,0.0114735999959521,0.0,124750,0,,0,
selection_sort,melhor,500,6,0.0068100999924354,0.0,124750,0,,0,
selection_sort,melhor,500,7,0.0143009999883361,0.015625,124750,0,,0,
selection_sort,melhor,500,8,0.012422300002072,0.015625,124750,0,,0,
selection_sort,melhor,500,9,0.0080145000247284,0.0,124750,0,,0,
selection_sort,melhor,500,10,0.0113247000263072,0.0,124750,0,,0,
selection_sort,melhor,500,11,0.0134173000114969,0.015625,124750,0,,0,
selection_sort,melhor,500,12,0.0124837000039406,0.015625,124750,0,,0,
selection_sort,melhor,500,13,0.0116550999809987,0.015625,124750,0,,0,
selection_sort,melhor,500,14,0.0115133000072091,0.015625,124750,0,,0,
selection_sort,melhor,500,15,0.0111707999603822,0.0,124750,0,,0,
selection_sort,melhor,1000,1,0.0428473000065423,0.03125,499500,0,,0,
selection_sort,melhor,1000,2,0.0427763000479899,0.03125,499500,0,,0,
selection_sort,melhor,1000,3,0.0296991000068373,0.03125,499500,0,,0,
selection_sort,melhor,1000,4,0.0294151999987661,0.03125,499500,0,,0,
selection_sort,melhor,1000,5,0.0263431000057607,0.03125,499500,0,,0,
selection_sort,melhor,1000,6,0.0271638000267557,0.03125,499500,0,,0,
selection_sort,melhor,1000,7,0.0254716000054031,0.0,499500,0,,0,
selection_sort,melhor,1000,8,0.0268828999833203,0.0,499500,0,,0,
selection_sort,melhor,1000,9,0.0341823999769985,0.046875,499500,0,,0,
selection_sort,melhor,1000,10,0.046589599980507,0.03125,499500,0,,0,
selection_sort,melhor,1000,11,0.0532709999824874,0.046875,499500,0,,0,
selection_sort,melhor,1000,12,0.0455126000451855,0.046875,499500,0,,0,
selection_sort,melhor,1000,13,0.0397592000081203,0.046875,499500,0,,0,
selection_sort,melhor,1000,14,0.0486247000517323,0.046875,499500,0,,0,
selection_sort,melhor,1000,15,0.0450238999910652,0.046875,499500,0,,0,
selection_sort,melhor,5000,1,0.7420237999758683,0.6875,12497500,0,,0,
selection_sort,melhor,5000,2,0.7801734000095166,0.75,12497500,0,,0,
selection_sort,melhor,5000,3,0.8157804000074975,0.796875,12497500,0,,0,
selection_sort,melhor,5000,4,0.7346852999762632,0.671875,12497500,0,,0,
selection_sort,melhor,5000,5,0.8787721999688074,0.859375,12497500,0,,0,
selection_sort,melhor,5000,6,0.7272466999711469,0.6875,12497500,0,,0,
selection_sort,melhor,5000,7,0.7125506000011228,0.71875,12497500,0,,0,
selection_sort,melhor,5000,8,0.8673983999760821,0.84375,12497500,0,,0,
selection_sort,melhor,5000,9,1.046700900013093,1.03125,12497500,0,,0,
selection_sort,melhor,5000,10,0.7399813000229187,0.734375,12497500,0,,0,
selection_sort,melhor,5000,11,0.903166299976874,0.828125,12497500,0,,0,
selection_sort,melhor,5000,12,0.7994348999927752,0.734375,12497500,0,,0,
selection_sort,melhor,5000,13,0.8530465000076219,0.828125,12497500,0,,0,
selection_sort,melhor,5000,14,0.9575427999952808,0.90625,12497500,0,,0,
selection_sort,melhor,5000,15,0.8250354999909177,0.828125,12497500,0,,0,
selection_sort,melhor,10000,1,3.0991456999909133,3.078125,49995000,0,,0,
selection_sort,melhor,10000,2,2.8747130000265315,2.8125,49995000,0,,0,
selection_sort,melhor,10000,3,2.5144927999936044,2.484375,49995000,0,,0,
selection_sort,melhor,10000,4,3.607295299996622,3.53125,49995000,0,,0,
selection_sort,melhor,10000,5,2.9741212999797426,2.875,49995000,0,,0,
selection_sort,melhor,10000,6,2.917542700015474,2.90625,49995000,0,,0,
selection_sort,melhor,10000,7,2.9891265999758616,2.953125,49995000,0,,0,
selection_sort,melhor,10000,8,2.6676345000159927,2.65625,49995000,0,,0,
selection_sort,melhor,10000,9,2.780531500000506,2.75,49995000,0,,0,
selection_sort,melhor,10000,10,2.723566300002858,2.703125,49995000,0,,0,
selection_sort,melhor,10000,11,2.8098347000195645,2.75,49995000,0,,0,
selection_sort,melhor,10000,12,2.832182499987539,2.796875,49995000,0,,0,
selection_sort,melhor,10000,13,2.718760800024029,2.609375,49995000,0,,0,
selection_sort,melhor,10000,14,2.859744099958334,2.8125,49995000,0,,0,
selection_sort,melhor,10000,15,2.8851469000219367,2.8125,49995000,0,,0,
selection_sort,melhor,50000,1,71.40725430002203,70.328125,1249975000,0,,0,
selection_sort,melhor,50000,2,65.54758040001616,64.640625,1249975000,0,,0,
selection_sort,melhor,50000,3,64.02089019998675,63.21875,1249975000,0,,0,
selection_sort,melhor,50000,4,65.38040989998262,64.46875,1249975000,0,,0,
selection_sort,melhor,50000,5,66.4674155000248,65.53125,1249975000,0,,0,
selection_sort,melhor,50000,6,64.50062409997918,63.75,1249975000,0,,0,
selection_sort,melhor,50000,7,63.83432269998593,63.09375,1249975000,0,,0,
selection_sort,melhor,50000,8,69.20508429995971,67.953125,1249975000,0,,0,
selection_sort,melhor,50000,9,66.4160714999889,65.6875,1249975000,0,,0,
selection_sort,melhor,50000,10,65.25935899995966,64.6875,1249975000,0,,0,
selection_sort,melhor,50000,11,64.19471609999891,63.453125,1249975000,0,,0,
selection_sort,melhor,50000,12,65.2228929999983,64.46875,1249975000,0,,0,
selection_sort,melhor,50000,13,64.40375420002965,63.828125,1249975000,0,,0,
selection_sort,melhor,50000,14,64.6059804999968,63.609375,1249975000,0,,0,
selection_sort,melhor,50000,15,63.586573800013866,62.921875,1249975000,0,,0,
selection_sort,pior,1,1,0.0003886999911628,0.0,0,0,,0,
selection_sort,pior,1,2,3.4999684430658817e-06,0.0,0,0,,0,
selection_sort,pior,1,3,3.89997148886323e-06,0.0,0,0,,0,
selection_sort,pior,1,4,4.999979864805937e-06,0.0,0,0,,0,
selection_sort,pior,1,5,6.699992809444666e-06,0.0,0,0,,0,
selection_sort,pior,1,6,3.600027412176132e-06,0.0,0,0,,0,
selection_sort,pior,1,7,3.500026650726795e-06,0.0,0,0,,0,
selection_sort,pior,1,8,1.0100018698722124e-05,0.0,0,0,,0,
selection_sort,pior,1,9,9.7999582067132e-06,0.0,0,0,,0,
selection_sort,pior,1,10,3.400025889277458e-06,0.0,0,0,,0,
selection_sort,pior,1,11,2.400018274784088e-06,0.0,0,0,,0,
selection_sort,pior,1,12,5.299982149153948e-06,0.0,0,0,,0,
selection_sort,pior,1,13,2.800021320581436e-06,0.0,0,0,,0,
selection_sort,pior,1,14,2.500019036233425e-06,0.0,0,0,,0,
selection_sort,pior,1,15,3.7999707274138927e-06,0.0,0,0,,0,
selection_sort,pior,10,1,0.0011600000434555,0.0,45,5,,0,
selection_sort,pior,10,2,8.599949069321156e-06,0.0,45,5,,0,
selection_sort,pior,10,3,6.199989002197981e-06,0.0,45,5,,0,
selection_sort,pior,10,4,1.0899966582655908e-05,0.0,45,5,,0,
selection_sort,pior,10,5,8.200004231184721e-06,0.0,45,5,,0,
selection_sort,pior,10,6,6.599992047995329e-06,0.0,45,5,,0,
selection_sort,pior,10,7,7.099995855242014e-06,0.0,45,5,,0,
selection_sort,pior,10,8,7.099995855242014e-06,0.0,45,5,,0,
selection_sort,pior,10,9,5.89998671784997e-06,0.0,45,5,,0,
selection_sort,pior,10,10,9.100011084228754e-06,0.0,45,5,,0,
selection_sort,pior,10,11,1.3499986380338669e-05,0.0,45,5,,0,
selection_sort,pior,10,12,2.6999972760677338e-05,0.0,45,5,,0,
selection_sort,pior,10,13,1.899997005239129e-05,0.0,45,5,,0,
selection_sort,pior,10,14,1.2000033166259527e-05,0.0,45,5,,0,
selection_sort,pior,10,15,1.109996810555458e-05,0.0,45,5,,0,
selection_sort,pior,50,1,0.0001184000284411,0.0,1225,25,,0,
selection_sort,pior,50,2,0.0001086000120267,0.0,1225,25,,0,
selection_sort,pior,50,3,0.0001037999754771,0.0,1225,25,,0,
selection_sort,pior,50,4,6.799999391660094e-05,0.0,1225,25,,0,
selection_sort,pior,50,5,6.719998782500625e-05,0.0,1225,25,,0,
selection_sort,pior,50,6,0.0001056999899446,0.0,1225,25,,0,
selection_sort,pior,50,7,0.0001272999797947,0.0,1225,25,,0,
selection_sort,pior,50,8,6.849999772384763e-05,0.0,1225,25,,0,
selection_sort,pior,50,9,9.579997276887298e-05,0.0,1225,25,,0,
selection_sort,pior,50,10,0.0001338000292889,0.0,1225,25,,0,
selection_sort,pior,50,11,0.0001348999794572,0.0,1225,25,,0,
selection_sort,pior,50,12,0.0001030000275932,0.0,1225,25,,0,
selection_sort,pior,50,13,0.0001151000033132,0.0,1225,25,,0,
selection_sort,pior,50,14,0.0001141999964602,0.0,1225,25,,0,
selection_sort,pior,50,15,0.0001793999690562,0.0,1225,25,,0,
selection_sort,pior,100,1,0.0004877999890595,0.0,4950,50,,0,
selection_sort,pior,100,2,0.000599599967245,0.0,4950,50,,0,
selection_sort,pior,100,3,0.0002468000166118,0.0,4950,50,,0,
selection_sort,pior,100,4,0.0006632999866269,0.0,4950,50,,0,
selection_sort,pior,100,5,0.0004200999974273,0.0,4950,50,,0,
selection_sort,pior,100,6,0.0004329000366851,0.0,4950,50,,0,
selection_sort,pior,100,7,0.0005081999697722,0.0,4950,50,,0,
selection_sort,pior,100,8,0.0002523000002838,0.0,4950,50,,0,
selection_sort,pior,100,9,0.0003259999793954,0.0,4950,50,,0,
selection_sort,pior,100,10,0.0005102999857626,0.0,4950,50,,0,
selection_sort,pior,100,11,0.0006875999970361,0.0,4950,50,,0,
selection_sort,pior,100,12,0.0003414999810047,0.0,4950,50,,0,
selection_sort,pior,100,13,0.0007351000094786,0.0,4950,50,,0,
selection_sort,pior,100,14,0.0002492999774403,0.0,4950,50,,0,
selection_sort,pior,100,15,0.0003911000094376,0.0,4950,50,,0,
selection_sort,pior,500,1,0.0123149999999441,0.015625,124750,250,,0,
selection_sort,pior,500,2,0.0109986000461503,0.0,124750,250,,0,
selection_sort,pior,500,3,0.0107336000073701,0.0,124750,250,,0,
selection_sort,pior,500,4,0.0101161999627947,0.0,124750,250,,0,
selection_sort,pior,500,5,0.0104007000336423,0.015625,124750,250,,0,
selection_sort,pior,500,6,0.0103831000160425,0.0,124750,250,,0,
selection_sort,pior,500,7,0.0073922000010497,0.0,124750,250,,0,
selection_sort,pior,500,8,0.0121298999874852,0.015625,124750,250,,0,
selection_sort,pior,500,9,0.010997999983374,0.015625,124750,250,,0,
selection_sort,pior,500,10,0.0139670000062324,0.0,124750,250,,0,
selection_sort,pior,500,11,0.0111964999814517,0.0,124750,250,,0,
selection_sort,pior,500,12,0.0119031000067479,0.015625,124750,250,,0,
selection_sort,pior,500,13,0.0080776999820955,0.015625,124750,250,,0,
selection_sort,pior,500,14,0.0121531000477261,0.0,124750,250,,0,
selection_sort,pior,500,15,0.0095003999886102,0.0,124750,250,,0,
selection_sort,pior,1000,1,0.0435972999548539,0.046875,499500,500,,0,
selection_sort,pior,1000,2,0.0430054999887943,0.046875,499500,500,,0,
selection_sort,pior,1000,3,0.0405593000468798,0.046875,499500,500,,0,
selection_sort,pior,1000,4,0.0402821999741718,0.03125,499500,500,,0,
selection_sort,pior,1000,5,0.0407625999650917,0.03125,499500,500,,0,
selection_sort,pior,1000,6,0.0405065999948419,0.046875,499500,500,,0,
selection_sort,pior,1000,7,0.0432934999698773,0.046875,499500,500,,0,
selection_sort,pior,1000,8,0.0405064999940805,0.015625,499500,500,,0,
selection_sort,pior,1000,9,0.0438507999642752,0.046875,499500,500,,0,
selection_sort,pior,1000,10,0.041245499975048,0.046875,499500,500,,0,
selection_sort,pior,1000,11,0.0365972000290639,0.03125,499500,500,,0,
selection_sort,pior,1000,12,0.0306558000156655,0.03125,499500,500,,0,
